#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2020-12-27 22:58:24 EST     (caww01)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 01593500 LITTLE PATUXENT RIVER AT GUILFORD, MD
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd	chan_nu	chan_name	meas_type	streamflow_method	velocity_method	chan_discharge	chan_width	chan_area	chan_velocity	chan_stability	chan_material	chan_evenness	long_vel_desc	horz_vel_desc	vert_vel_desc	chan_loc_cd	chan_loc_dist
5s	15s	6s	19d	12s	1s	12s	5s	12s	12s	12s	7s	6s	21s	15s	11n	64s	4s	5s	5s	14s	14s	14s	14s	4s	4s	4s	12s	9s	12s	7s	14s
USGS	01593500	649	2001-08-21 12:30:00	EDT	Yes	JJM	USGS	2.48	20.2	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.2	31.5	23.1	0.87	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	650	2001-10-10 10:00:00	EDT	Yes	JJM	USGS	2.07	8.14	Good	0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	8.14	22.6	9.31	0.87	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	651	2001-11-15 12:30:00	EST	Yes	JJM	USGS	2.12	7.76	Good	0.00	0.50	DebrisHeavy	NONE	1	Imported Channel 1	WADE	unspe	unkno	7.76	29.0	21.4	0.36	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	652	2002-01-15 11:00:00	EST	Yes	JJM	USGS	2.57	24.0	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	24.0	35.0	28.0	0.86	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	653	2002-02-21 10:00:00	EST	Yes	JJM	USGS	2.32	12.2	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.2	30.0	17.3	0.70	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	654	2002-03-26 10:15:00	EST	Yes	JJM	USGS	2.50	20.5	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.5	36.0	26.5	0.77	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	655	2002-06-05 11:40:00	EDT	Yes	JJM	USGS	2.06	8.32	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	8.32	20.5	14.6	0.57	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	656	2002-07-08 11:55:00	EDT	Yes	JJM	USGS	1.58	2.82	Fair	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	2.82	16.3	4.57	0.62	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	657	2002-08-21 12:45:00	EDT	Yes	JJM	USGS	1.41	0.83	Fair	0.00	0.30	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	0.83	5.50	1.09	0.76	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	658	2002-10-03 11:00:00	EDT	Yes	JJM	USGS	1.77	4.76	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	4.76	17.0	6.08	0.78	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	659	2002-11-15 11:45:00	EST	Yes	JJM	USGS	2.54	22.6	Good	-0.01	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.6	34.5	27.7	0.82	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	660	2002-12-19 11:50:00	EST	Yes	JJM	USGS	2.59	25.2	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.2	38.0	33.1	0.76	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	661	2003-03-11 11:55:00	EST	Yes	JJM	USGS	2.94	69.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	69.8	43.0	56.3	1.24	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	662	2003-04-21 10:14:00	EDT	Yes	JJM	USGS	2.72	37.8	Good	0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	37.8	39.0	41.1	0.92	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	663	2003-06-04 12:30:00	EDT	Yes	JJM	USGS	3.55	203	Good	0.04	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	203	44.0	108	1.88	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	664	2003-06-09 13:54:00	EDT	Yes	JJM	USGS	3.09	94.4	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	94.4	45.0	63.7	1.48	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	665	2003-07-16 10:45:00	EDT	Yes	JJM	USGS	2.57	26.6	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.6	40.5	29.9	0.89	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	666	2003-08-28 09:45:00	EDT	Yes	JJM	USGS	2.70	38.1	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	38.1	41.0	38.0	1.00	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	667	2003-10-08 12:50:00	EDT	Yes	JJM	USGS	2.54	22.3	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.3	39.8	39.0	0.78	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	668	2003-11-21 10:50:00	EST	Yes	JJM	USGS	3.01	79.1	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	79.1	44.0	74.1	1.07	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	669	2004-02-10 10:30:00	EST	Yes	JJM	USGS	2.92	63.3	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	63.3	41.5	60.9	1.04	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	670	2004-03-22 12:20:00	EST	Yes	JJM	USGS	2.68	36.1	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	36.1	40.0	46.1	0.78	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	671	2004-05-06 12:30:00	EDT	Yes	JJM	USGS	2.66	37.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	37.0	39.0	48.2	0.77	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	672	2004-06-22 12:05:00	EDT	Yes	JJM	USGS	2.42	18.5	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.5	17.5	19.6	0.94	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	673	2004-08-03 12:26:00	EDT	Yes	JJM/JJD	USGS	2.58	30.1	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	30.1	39.5	39.6	0.76	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	674	2004-09-14 10:30:00	EDT	Yes	JJM	USGS	2.25	10.8	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	10.8	21.5	11.7	0.92	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	675	2004-10-04 12:00:00	EDT	Yes	JJM	USGS	2.46	18.9	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.9	21.5	20.6	0.92	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	676	2004-11-17 12:35:00	EST	Yes	JJM	USGS	2.53	26.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.4	29.7	25.8	1.02	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	677	2004-12-29 11:25:00	EST	Yes	JJM	USGS	2.59	26.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.0	41.0	43.2	0.60	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	678	2005-01-13 11:05:00	EST	Yes	JJM	USGS	2.67	34.3	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	34.3	32.0	32.7	1.05	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	679	2005-02-10 13:20:00	EST	Yes	JJM	USGS	2.90	53.5	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	53.5	42.0	59.0	0.91	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	680	2005-02-15 11:00:00	EST	Yes	JJM	USGS	3.11	85.8	Good	-0.02	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	85.8	43.0	71.8	1.19	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	681	2005-04-20 10:30:00	EDT	Yes	JJM	USGS	2.68	35.9	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	35.9	34.0	43.6	0.82	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	682	2005-06-22 07:55:00	EDT	Yes	JJM	USGS	2.40	14.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	14.4	28.0	22.2	0.65	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	683	2005-08-08 11:55:00	EDT	Yes	JJM	USGS	2.32	10.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	10.8	27.0	16.3	0.66	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	684	2005-09-21 11:57:00	EDT	Yes	JJM	USGS	1.80	4.77	Good	-0.01	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	4.77	14.0	5.17	0.92	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	685	2006-01-10 09:54:00	EST	Yes	GLZ	USGS	2.58	28.3	Good	0.00	1.00	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	28.3	34.0	39.7	0.71	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	686	2006-03-22 11:11:00	EST	Yes	GLZ	USGS	2.56	25.3	Good	0.00	0.90	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.3	34.5	41.2	0.62	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	687	2006-05-04 08:23:00	EDT	Yes	GLZ	USGS	2.48	20.2	Good	0.00	0.90	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.2	33.4	37.3	0.54	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	688	2006-07-18 11:08:00	EDT	Yes	GLZ	USGS	2.50	14.4	Good	0.00	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	14.4	28.6	37.4	0.38	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	689	2006-10-10 11:00:00	EDT	Yes	RHP/MCG	USGS	2.64	18.0	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.0	31.5	47.0	0.38	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	690	2006-11-14 09:35:00	EST	Yes	RHP	USGS	3.04	48.7	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	48.7	34.6	37.6	1.29	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	691	2007-01-11 12:00:00	EST	Yes	RHP	USGS	2.94	40.9	Good	0.00	0.60	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	40.9	37.0	38.9	1.05	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	692	2007-03-12 12:55:00	EDT	Yes	RHP	USGS	2.85	36.2	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	36.2	40.4	34.1	1.06	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	693	2007-03-16 11:15:00	EDT	Yes	RHP/RWS	USGS	4.46	423	Fair	0.07	0.60	Clear	NONE	1	Imported Channel 1	CRAN	unspe	unkno	423	47.5	171	2.47	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	694	2007-05-08 11:15:00	EDT	Yes	RHP	USGS	2.70	25.1	Good	0.00	0.60	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.1	38.4	31.7	0.79	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	695	2007-06-01 08:00:00	EDT	Yes	RHP	USGS	2.51	12.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.4	23.0	16.6	0.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	696	2007-06-26 10:40:00	EDT	Yes	RHP	USGS	2.40	9.73	Good	0.00	0.60	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.73	13.7	10.4	0.94	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	697	2007-07-23 12:45:00	EDT	Yes	RHP/RWS	USGS	2.14	4.10	Fair	0.00	0.50	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	4.10	12.0	5.45	0.75	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	698	2007-08-10 08:00:00	EDT	Yes	RHP	USGS	2.63	18.5	Good	-0.01	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.5	25.5	21.6	0.86	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	699	2007-09-07 07:27:00	EDT	Yes	RHP	USGS	2.10	2.27	Fair	0.00	0.50	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	2.27	9.10	2.89	0.78	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	700	2007-09-18 11:34:00	EDT	Yes	RHP	USGS	2.22	2.23	Fair	-0.02	0.50	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	2.23	12.0	5.24	0.43	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	701	2007-10-09 11:35:00	EDT	Yes	RHP/RWS	USGS	2.25	2.29	Fair	0.00	0.50	DebrisHeavy	NONE	1	Imported Channel 1	WADE	unspe	unkno	2.29	12.4	6.31	0.36	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	702	2007-11-08 08:00:00	EST	Yes	RHP	USGS	2.41	7.11	Good	0.00	0.60	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	7.11	20.8	11.0	0.65	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	703	2007-12-17 09:30:00	EST	Yes	RHP	USGS	3.03	57.9	Good	-0.02	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	57.9	43.0	37.0	1.57	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	704	2008-02-04 08:48:00	EST	Yes	RHP	USGS	2.84	39.7	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	39.7	39.5	44.3	0.90	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	705	2008-03-26 12:30:00	EDT	Yes	RHP	USGS	2.66	25.6	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.6	32.0	27.3	0.94	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	706	2008-05-06 11:54:00	EDT	Yes	RHP	USGS	2.62	26.1	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.1	33.4	21.9	1.19	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	707	2008-06-17 08:15:00	EDT	Yes	RHP	USGS	2.79	41.6	Good	-0.02	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	41.6	41.5	38.0	1.10	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	708	2008-06-23 07:30:00	EDT	Yes	RHP	USGS	2.45	14.1	Good	0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	14.1	30.8	19.2	0.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	709	2008-07-29 08:45:00	EDT	Yes	RHP	USGS	2.41	12.3	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.3	23.0	16.3	0.76	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	710	2008-10-02 08:30:00	EDT	Yes	RHP/RWS	USGS	2.62	24.1	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	QSCMM	VADV	24.1	22.5	21.1	1.14	FIRM	SAND	EVEN	unkn	EVEN	UNSP	UPST	250.00
USGS	01593500	711	2008-11-17 11:58:00	EST	Yes	RHP/RWS	USGS	2.62	22.3	Good	0.00	0.60	DebrisLight	NONE	1	Imported Channel 1	WADE	QSCMM	VADV	22.3	24.0	22.7	0.98	FIRM	SAND	EVEN	unkn	EVEN	UNSP	UPST	250.00
USGS	01593500	712	2009-01-05 08:15:00	EST	Yes	RHP	USGS	2.54	17.3	Good	0.00	0.50	DebrisModerate	NONE	1	Imported Channel 1	WADE	QSCMM	VADV	17.3	19.0	17.8	0.97	FIRM	SAND	EVEN	unkn	EVEN	UNSP	UPST	250.00
USGS	01593500	713	2009-02-23 08:40:00	EST	Yes	RHP	USGS	2.53	17.1	Good	0.00	0.60	DebrisModerate	NONE	1	Imported Channel 1	WADE	QSCMM	VADV	17.1	17.9	16.2	1.06	FIRM	SAND	EVEN	unkn	EVEN	UNSP	UPST	250.00
USGS	01593500	714	2009-04-28 10:30:00	EDT	Yes	RHP	USGS	2.66	27.5	Good	0.00	0.50	IceCover	NONE	1	Imported Channel 1	WADE	QSCMM	VADV	27.5	33.3	23.6	1.16	FIRM	SAND	EVEN	unkn	EVEN	UNSP	UPST	250.00
USGS	01593500	715	2009-06-22 10:22:30	EDT	Yes	RHP/SP	USGS	2.70	34.0	Good	0.00	1.20	Clear	NONE	1	Imported Channel 1	WADE	QSCMM	VADV	34.0	35.3	27.9	1.23	FIRM	SAND	EVEN	unkn	EVEN	UNSP	UPST	250.00
USGS	01593500	716	2009-08-14 12:22:00	EDT	Yes	RHP/RWS	USGS	2.54	18.2	Fair	0.00	0.30	Clear	NONE	1	Imported Channel 1	MBOT	QADCP	VADCP	18.2	29.5	36.1	0.50	FIRM	SAND	EVEN	unkn	EVEN	UNSP	UPST	100.00
USGS	01593500	717	2009-08-25 12:50:00	EDT	Yes	RHP	USGS	2.42	12.6	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	QSCMM	VADV	12.6	17.9	13.7	0.92	FIRM	GRVL	EVEN	unkn	EVEN	UNSP	UPST	250.00
USGS	01593500	718	2009-10-02 10:45:30	EDT	Yes	RHP	USGS	2.45	11.1	Good	0.00	0.50	DebrisHeavy	NONE	1	Imported Channel 1	WADE	QSCMM	VADV	11.1	18.2	13.1	0.85	UNSP	UNSP	UNSP	unkn	EVEN	UNSP	UNSP	
USGS	01593500	719	2009-11-16 09:49:30	EST	Yes	RHP	USGS	2.78	34.2	Good	0.00	0.80	DebrisLight	NONE	1	Imported Channel 1	WADE	QSCMM	VADV	34.2	27.9	27.3	1.25	FIRM	SAND	EVEN	unkn	EVEN	UNSP	UPST	250.00
USGS	01593500	720	2010-01-25 11:07:30	EST	Yes	keb/sjp	USGS	3.97	332	Good	0.03	0.30	Clear	NONE	1	Imported Channel 1	CWAY	QADCP	VADCP	332	54.9	162	2.05	UNSP	UNSP	UNSP	unkn	EVEN	UNSP	UPST	25.00
USGS	01593500	721	2010-03-24 11:59:00	EDT	Yes	keb	USGS	3.06	60.3	Fair			Clear	NONE	1	main	CWAY	QADCP	VADCP	60.3	36.2	67.4	0.90	SOFT	SAND	EVEN	unkn	EVEN	UNSP	UPST	200.00
USGS	01593500	722	2010-05-20 14:20:07	EDT	Yes	sjp/keb	USGS	2.68	31.9	Fair	0.00	0.50	Clear	NONE	1	main	CWAY	QADCP	VADCP	31.9	34.8	52.6	0.62	FIRM	GRVL	EVEN	unkn	UNEV	UNSP	UPST	100.00
USGS	01593500	723	2010-06-30 08:51:00	EDT	Yes	SJP	USGS	2.58	18.8	Poor	0.00	0.80	DebrisModerate	NONE	1	1	WADE	QSCMM	VADV	18.8	32.6	49.1	0.38	SOFT	SAND	EVEN	unkn	UNEV	UNSP	UPST	250.00
USGS	01593500	724	2010-09-09 12:41:30	EDT	Yes	SJP	USGS	2.09	3.74	Fair	-0.03	0.70	Clear	NONE	1	1	WADE	QSCMM	VADV	3.74	25.8	17.6	0.21	SOFT	silt	EVEN	unkn	EVEN	UNKN	UPST	250.00
USGS	01593500	725	2010-09-30 13:45:00	EDT	Yes	CRL/AJT	USGS	5.94	808	Poor	-0.07	0.40	Clear	NONE	1	Imported Channel 1	BRDS	QADCP	VADCP	808	69.6	343	2.07	FIRM	silt	EVEN	unkn	UNEV	UNKN	UPST	50.00
USGS	01593500	726	2010-10-13 11:06:00	EDT	Yes	keb	USGS	2.47	13.0	Fair			Clear	NONE	1	main.	WADE	QSCMM	VADV	13.0	35.5	37.6	0.34	SOFT	SAND	EVEN	unkn	UNEV	NSTD	UPST	100.00
USGS	01593500	727	2010-12-10 14:48:30	EST	Yes	mcg	USGS	2.53	15.0	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	QSCMM	VADV	15.0	27.9	16.1	0.94	FIRM	GRVL	EVEN	unkn	EVEN	UNSP	DNST	150.00
USGS	01593500	728	2011-02-09 12:16:00	EST	Yes	jjk	USGS	2.77	32.7	Fair	-0.01	0.50	DebrisLight	NONE	1	mn	WADE	QSCMM	VADV	32.7	34.5	45.8	0.72	FIRM	SAND	UNEV	unkn	EVEN	UNFM	UPST	150.00
USGS	01593500	729	2011-03-07 15:01:00	EST	Yes	SJP/JJK	USGS	3.45	140	Fair	0.00	0.20	Clear	NONE	1	Imported Channel 1	CWAY	QADCP	VADCP	140	53.2	107	1.31	FIRM	GRVL	EVEN	unkn	EVEN	UNFM	UPST	20.00
USGS	01593500	730	2011-04-13 14:53:30	EDT	Yes	mcg	USGS	3.13	77.1	Good			Clear	NONE	1	main	WADE	QSCMM	VADV	77.1	35.2	66.8	1.15	SOFT	SAND	EVEN	unkn	EVEN	UNSP	UPST	100.00
USGS	01593500	731	2011-05-20 11:04:00	EDT	Yes	jjk/dah	USGS	2.95	53.9	Good	0.00	0.80	Clear	NONE	1	main	WADE	QSCMM	VADV	53.9	37.4	52.1	1.04	FIRM	BLDR	UNEV	unkn	EVEN	UNFM	UPST	150.00
USGS	01593500	732	2011-06-15 14:17:00	EDT	Yes	jjk	USGS	2.35	9.62	Good	0.00	0.70	VegetationLight	NONE	1	main	WADE	QSCMM	VADV	9.62	27.5	29.2	0.33	SOFT	SAND	UNEV	unkn	EVEN	UNFM	UPST	100.00
USGS	01593500	733	2011-08-05 11:52:30	EDT	Yes	jjk	USGS	2.36	9.99	Good	0.00	0.60	VegetationLight	NONE	1	main	WADE	QSCMM	VADV	9.99	27.3	19.9	0.50	FIRM	SAND	UNEV	unkn	EVEN	UNFM	UPST	175.00
USGS	01593500	734	2011-09-08 17:16:00	EDT	No																										
USGS	01593500	735	2011-10-06 15:32:00	EDT	Yes	jjk	USGS	2.68	25.2	Fair	0.00	0.50	Unspecifed	NONE	1	main	WADE	QSCMM	VADV	25.2	37.8	39.6	0.64	FIRM	GRVL	EVEN	unkn	EVEN	UNKN	UPST	200.00
USGS	01593500	736	2011-12-05 14:54:00	EST	Yes	jjk	USGS	2.74	32.1	Fair			Clear	NONE	1	main	WADE	QSCMM	VADV	32.1	38.1	42.3	0.76	FIRM	GRVL	EVEN	unkn	EVEN	UNFM	UPST	200.00
USGS	01593500	737	2012-02-01 11:11:30	EST	Yes	jjk	USGS	2.78	31.7	Fair	0.00	0.80	Clear	NONE	1	main	WADE	QSCMM	VADV	31.7	37.3	42.7	0.74	SOFT	SAND	UNEV	unkn	EVEN	UNKN	UPST	200.00
USGS	01593500	738	2012-04-09 11:29:00	EDT	Yes	jjk	USGS	2.66	21.3	Fair	0.00	0.60	DebrisModerate	NONE	1	main	WADE	QSCMM	VADV	21.3	35.2	39.7	0.54	SOFT	GRVL	UNEV	unkn	EVEN	NSTD	UPST	200.00
USGS	01593500	739	2012-06-08 08:30:00	EDT	Yes	SJP	USGS	2.57	18.5	Fair	0.00	0.60	Clear	NONE	1	1	WADE	QSCMM	VADV	18.5	43.9	42.2	0.44	SOFT	SAND	EVEN	unkn	UNEV	STND	UPST	200.00
USGS	01593500	740	2012-08-02 11:40:00	EDT	Yes	jjk/ase	USGS	2.38	9.93	Fair	0.00	0.80	VegetationModerate	NONE	1	mn	WADE	QSCMM	VADV	9.93	35.1	37.2	0.27	FIRM	GRVL	EVEN	unkn	EVEN	NSTD	UPST	200.00
USGS	01593500	741	2012-09-14 08:20:00	EDT	Yes	jjk	USGS	2.25	5.68	Poor	0.00	0.50	Clear	NONE	1	main	WADE	QSCMM	VADV	5.68	32.8	30.5	0.19	FIRM	SAND	EVEN	unkn	EVEN	STND	UPST	200.00
USGS	01593500	742	2012-09-17 12:55:00	EDT	Yes	jjk	USGS	2.16	4.68	Poor	-0.01	0.50	DebrisLight	NONE	1	main	WADE	QSCMM	VADV	4.68	31.2	27.2	0.17	FIRM	SAND	EVEN	unkn	EVEN	STND	UPST	200.00
USGS	01593500	743	2012-10-04 10:25:00	EDT	Yes	jjk	USGS	2.70	27.1	Fair			Clear	NONE	1	1	WADE	QSCMM	VADV	27.1	36.7	51.3	0.53	SOFT	SAND	EVEN	unkn	EVEN	NSTD	UPST	200.00
USGS	01593500	744	2012-10-30 17:02:30	EDT	Yes	jjk/sjp	USGS	5.80	776	Poor	-0.13	0.20		OTHR	1	main	BRDS	QADCP	VADCP	743	58.2	278	2.68	SOFT	SAND	UNEV	unkn	UNSP	STND	UPST	20.00
